agg,int,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,infra,situ,obs,indemne,tue,hospitalisé,blessé,nb_acc
2,3,4.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,5,7
2,3,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,3,4
2,3,4.0,2.0,4.0,2.0,1.0,1.0,0.0,120.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,4.0,3.0,1.0,1.0,20.0,63.0,0.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,4.0,3.0,1.0,1.0,20.0,63.0,0.0,1.0,9.0,1,0,0,0,1
2,3,4.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,3
2,3,4.0,3.0,0.0,0.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,1,0,0,1,2
2,3,4.0,3.0,1.0,0.0,1.0,1.0,300.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,2
2,3,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,3,4
2,3,4.0,3.0,2.0,0.0,1.0,1.0,0.0,106.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7,0,1,9,17
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0,0,0,1,1
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,0,2,2
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,9,0,1,13,23
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,1,0,0,0,1
2,3,4.0,3.0,2.0,2.0,1.0,1.0,0.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,2.0,2.0,1.0,2.0,20.0,60.0,0.0,1.0,0.0,2,0,0,1,3
2,3,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1,0,0,2,3
2,3,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8,0,0,8,16
2,3,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,4,0,1,3,8
2,3,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,12.0,1,0,0,1,2
2,3,4.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,1,0,1,0,2
2,3,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0,0,0,2,2
2,3,4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
2,3,4.0,3.0,3.0,3.0,2.0,1.0,0.0,91.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,1,3
2,3,4.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,1,0,0,0,1
2,3,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,4
2,3,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,5,0,2,3,10
2,3,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1,0,0,1,2
2,3,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,1,0,0,2
2,3,4.0,3.0,4.0,2.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,5,0,1,4,10
2,3,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,16.0,0,0,0,1,1
2,3,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0,0,0,1,1
2,3,4.0,3.0,4.0,3.0,1.0,1.0,0.0,62.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,1,0,3
2,3,4.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
2,3,4.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,4.0,2.0,0.0,1.0,1.0,0.0,90.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1,0,1,0,2
2,3,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3,3
2,3,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,1
2,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,3,9
2,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,0,2,23,54
2,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,1
2,3,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1,0,0,2,3
2,3,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1,0,1,0,2
2,3,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,5.0,0.0,0.0,1,0,0,0,1
2,3,9.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,5.0,0.0,12.0,0,0,0,1,1
2,3,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
2,3,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,0,5,10
2,3,9.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,4,5
2,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
2,3,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
2,3,9.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,3,5
2,3,9.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,1.0,2.0,0.0,1.0,1.0,0.0,68.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,3,6
2,3,9.0,2.0,0.0,0.0,1.0,1.0,0.0,105.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,9.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,0,5,10
2,3,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,5
2,3,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,0.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,0,2,3
2,3,9.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33,0,6,40,79
2,3,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,1
2,3,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,1.0,1.0,0.0,64.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
2,3,9.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,1.0,3.0,0.0,68.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0,1,6,12
2,3,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,0,1,1
2,3,9.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,9.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,9.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
2,3,9.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,1,0,1
2,3,9.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,9.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,3
2,3,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,2,5
2,3,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,0,0,1,0,1
2,3,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,4
2,3,9.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1,2
2,3,9.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,4
2,3,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,0,0,0,1,1
2,3,9.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
2,3,9.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1,0,0,1,2
2,3,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,3,9.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,9.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1,0,0,1,2
2,3,9.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,2.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,5.0,1.0,0.0,1,0,1,0,2
2,4,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,1,1,2
2,4,2.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,3.0,1.0,1.0,0.0,1.0,1.0,0.0,51.0,5.0,1.0,0.0,2,0,0,1,3
2,4,3.0,1.0,1.0,0.0,2.0,1.0,0.0,70.0,3.0,1.0,0.0,1,0,0,1,2
2,4,3.0,1.0,1.0,0.0,4.0,3.0,0.0,40.0,3.0,0.0,0.0,0,0,1,0,1
2,4,3.0,2.0,2.0,0.0,0.0,2.0,0.0,77.0,0.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,2.0,0.0,0.0,3.0,0.0,120.0,0.0,1.0,0.0,0,0,0,1,1
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,2,2,7
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,56.0,5.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,65.0,0.0,1.0,0.0,0,1,0,1,2
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,5.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,2.0,0.0,1.0,1.0,0.0,84.0,5.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,2.0,0.0,1.0,2.0,0.0,60.0,5.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,2.0,0.0,1.0,2.0,0.0,80.0,0.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,0,3
2,4,3.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,5.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,4,1,6
2,4,3.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,0,0,0,2,2
2,4,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,3.0,2.0,3.0,0.0,2.0,3.0,0.0,86.0,0.0,1.0,0.0,0,0,0,4,4
2,4,3.0,2.0,3.0,0.0,2.0,3.0,30.0,92.0,5.0,1.0,0.0,1,0,0,1,2
2,4,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0,0,1,0,1
2,4,3.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,5.0,0,1,0,0,1
2,4,3.0,3.0,2.0,0.0,2.0,2.0,26.0,84.0,5.0,1.0,0.0,1,1,0,0,2
2,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,4,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,4,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,4,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0,1,2,8
2,4,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0,0,1,2
2,4,4.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,1.0,0.0,1.0,1.0,0.0,56.0,5.0,1.0,0.0,1,0,1,0,2
2,4,4.0,1.0,1.0,0.0,1.0,2.0,0.0,70.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,1.0,0.0,2.0,1.0,0.0,68.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,2,4
2,4,4.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,0,0,1,6
2,4,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,0,0,0,1,1
2,4,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,0,1,7,14
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,0,3,3
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0,0,0,2,2
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,2,4
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,2,0,0,1,3
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,58.0,0.0,1.0,0.0,2,0,0,1,3
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,58.0,0.0,1.0,16.0,0,0,0,1,1
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,0,0,0,1,1
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,0,2,3
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,5.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,5.0,1.0,1.0,0,0,1,0,1
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,5.0,1.0,0.0,0,0,1,0,1
2,4,4.0,2.0,2.0,0.0,1.0,1.0,0.0,89.0,5.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,2.0,0.0,1.0,2.0,0.0,60.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,50.0,0.0,1.0,0.0,1,0,0,2,3
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,60.0,0.0,4.0,6.0,0,0,0,1,1
2,4,4.0,2.0,2.0,0.0,1.0,3.0,0.0,71.0,0.0,1.0,0.0,1,1,0,0,2
2,4,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0,1,2,8
2,4,4.0,2.0,2.0,0.0,2.0,1.0,0.0,69.0,0.0,1.0,0.0,1,0,0,2,3
2,4,4.0,2.0,2.0,0.0,2.0,2.0,0.0,85.0,5.0,4.0,15.0,0,0,0,1,1
2,4,4.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,14.0,0,0,1,0,1
2,4,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,3,0,1,3,7
2,4,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,0,0,1,0,1
2,4,4.0,2.0,2.0,2.0,1.0,1.0,0.0,85.0,0.0,1.0,0.0,0,0,1,2,3
2,4,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
2,4,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
2,4,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,1,1
2,4,4.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,5
2,4,4.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
2,4,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,4,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,4.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,2.0,0,0,0,2,2
2,4,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,4,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,4.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0,0,0,1,1
2,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0,0,0,1,1
2,4,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,3,5
2,4,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2,0,0,2,4
2,4,9.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,2
2,4,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,1,1,6
2,4,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0,2,0,1,3
2,4,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,4,9.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,3,4
2,4,9.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
